reviews.text,reviews.rating,reviews.doRecommend
bought bought amazon echo actually impulse buy saw bought reading reviews enjoyed echo much everything echo sound quality great youre playing middle volume ok lows doesnt sound good im guessing im comparing bose mini soundlink set volume high bass almost nonexistent mids highs loud louder volume another difference tap press mic button start saying commands echo say wake word start listening commands like fact portable im edge returning holding maybe another model comes better bass,4.0,True
luke lot good good,5.0,True
amazon tap like wish could say name would respond sounds great playing music,5.0,True
amazon tap puts impressive amount sound small device things note youre familiar tap havent seen person roughly size glass water default press microphone button talk alexa update released feb th option alexa app make tap always listen without pushing button expense battery life speaker grille metal though looks like pictures mesh fabric similar youd feel end speaker grilles micrphones firm comfortable hold push hard enough flex using sling case likely allow use charging dock little room tap dock kind case charge tap using either included dock plugging micro usb cable one included back speaker,5.0,True
really excited speaker got hooked echo ready go listened music bass want something good range sound isnt focused treble low end ended getting jbl charge love,3.0,False
understood wake command would better itother everything wonderful speaker really convenient able listen podcasts without messing phone apps ask alexa plays recent episode,4.0,True
omg enjoying sitting around back deck family wishing music doesnt require plugs wires saw online deals day read reviews ordered spot drove half hour drive closet best buy play everyday,5.0,True
works great reason doesnt always answer doesnt answer turn tv make sure one else talking still doesnt work time easy set phone app doesnt seem matter phone isnt working ive tried close far case great works pits doesnt,3.0,False
enjoying tap much lots play app still finding new things daily great sound quality play music wish better search engine,4.0,True
returned wanted better soundopted bose soundlink decent speaker nice amazon primealexa featuresjust sound looking,3.0,True
echo dot tap sound good better dot good echo thing tap echo dot portability nice next plug time would recommend,4.0,True
didnt want spend echo someone whos use using bluetooth speaker great buy functions well,5.0,True
great device use regular basis good investment,3.0,True
family enjoying alexa great playing music setting timers adding shopping list etc still finding new useful things,5.0,True
yr old daughter loves tap uses hw play never dual moment learning something new tap,5.0,True
