reviews.text,reviews.rating,sentiment,reviews.doRecommend
bought gift love mine think everyone one,5.0,positive,True
interested reader tablet one thing dont like reader cannot make font reading large enough,4.0,positive,True
bought wife birthday gift absolutely loves,5.0,positive,True
kindle paper white lightweight easy use works great outside love reading night built lighted screen love adjust size print easily,5.0,positive,True
two less year definitely good price problem charger port breaks often matter gentle toy deteriorates within couple months,3.0,neutral,
gave paperwhite friend bought voyage like clearness screen easy turn pages dont know really worth extra cost compared paperwhite especially since new one came dpi,5.0,positive,True
purchased gift told person gave loved,5.0,positive,True
still discovering echo capable learning day wish came battery pack thought rechargeable,4.0,positive,True
enjoying amazon firestick tv best investment ive made,5.0,positive,True
real easy use great price got one one friends son uses download free books read games play,5.0,positive,True
great small tablet kids user friendly ugly several use give away items kids ministry,5.0,positive,True
amazon nailed readability superior book new page turning feature great improvement previous version btw carry library wherever go,5.0,positive,True
love every one one easy use need parts set lights home,5.0,positive,True
purchased mom computer person easy use,5.0,positive,True
havent able use full potential cant wait,5.0,positive,True
purchased fire apple tv nd gen enjoyed looking something little faster far great able side load apps great amazon prime content pretty good,4.0,positive,True
whole ai question answer dynamic cool speakers weak bass non existent treble harsh,3.0,neutral,
works great sound clear really loud would recommend,5.0,positive,True
find alexa educational fun entertaining convenient say convenient love ask time without looking elsewhere whether middle night getting ready work many types questions alexa answer,5.0,positive,True
love things alexis games info,5.0,positive,True
great kindle price nice picture inch screen,5.0,positive,True
say im happy fire tv go mainly use sony vue nice one year,5.0,positive,True
arent tech savvy know someone able get alexa respond amazon kind enough email offer support im afraid first question plugged im tech savvy also sense,3.0,neutral,
enjoy reading kindle easy buy books long battery life,5.0,positive,True
easy use parents even figure good quality,5.0,positive,True
flush bezel display huge improvement text crisp easy eyes page press function inclusionposition touch sensors perfect price seems bit high something simple ereader love read must disappointed,5.0,positive,True
good higher end kindles nice product price point youre avid reader especially amazon prime member product offers incredibly great price entry kindle reading products especially amazon prime reading even value selection join kindle unlimited short little device prime account offer incredible selection countless hours reading cant see go wrong unless plan watch videos recommend one nicer kindlesmaybe one job entry level basic model reading dont believe youll ever wish,4.0,positive,True
