reviews.text,reviews.rating,sentiment,reviews.doRecommend
amazons echo quite amazing always responds accurately great sound speakers,5.0,positive,True
great reading nice image easy eyes lightweight,5.0,positive,True
one best products every purchased plays songs give directions weather sound quality excellent,5.0,positive,True
item great got sister birthday gift uses reading music,5.0,positive,True
trying reach minimum required characters get points,5.0,positive,True
didnt like model came usb cable plug met expectations synching new device existing kindle account easy initial fear touchscreen would collect fingerprints dirt hasnt problem far,4.0,positive,True
kindle great requires cover protect screen easily scratched,5.0,positive,True
bought father old kindle easy use,4.0,positive,True
isnt picture,3.0,neutral,
purchased two kids christmas easy maneuver ipad loved,4.0,positive,True
much learn capabilities far performs advertised,5.0,positive,True
perfect niece loves going get another one son,5.0,positive,True
works well outdoors plane reading bed issues excellent around better light,5.0,positive,True
wanted something larger cell phone smaller laptop internet access faster either one,4.0,positive,True
im pretty impressed especially price tag bucks,4.0,positive,True
kindle voyager best ereader buy resolution absolutely amazing long lasting battery far best feature,5.0,positive,True
best reader pad comfortable light recommended reading studying,4.0,positive,True
new design lighter longer battery life page displays crisp clear light adapts environment reading keep image consistent new kindle voyage amazing,5.0,positive,True
like fact sit outside sunny day read,5.0,positive,True
first grabbed echo thought would kinda gimmicky loved much bought two echos several dots alexa house smart home integration wonderful feel like living star trek alexa turns lights tasks,5.0,positive,True
supposed gift glitch computer system told wouldnt receive time ordered another one someone else received anyway returned store,4.0,positive,True
bought kindle paperwhite especially reading beach tried bright sun amazing,5.0,positive,True
son loves thing always great learning tool keeps entertained,4.0,positive,True
girlfriend essentially become cord cutters find box top set could watch netflix directtv hbo got recommended friend user interface simple works great amazon prime main issue forget put sleep recommend apps stall dont start right away im sure apps fire tv bothersome times nothing get replaced,4.0,positive,True
dont last long duracells,3.0,neutral,
really like child engaged different apps downloaded,5.0,positive,True
tablet everything need screen looks really good doesnt seem powered expandable storage feature awesome want store music movies thing negative limited selection apps knew bought hasnt issue yet,4.0,positive,True
great tablet right price bought two tablets gifts sons pleased,5.0,positive,True
thought year old loves,4.0,positive,True
used times since bought questions asked answered fast correctly,5.0,positive,True
sure making jump ereader vs books cant put easy eyes download new titles instantly great,5.0,positive,True
